ID, pX, pY, pZ, vX, vY, vZ, aX, aY, aZ, m, fX, fY, fZ
1215, 1.13151, 9.64729, 7.59391, -1.83062, -0.544663, -0.511531, -3661.24, -1089.33, -1023.06, 1, 3661.24, 1079.52, 1023.06
1216, 4.5452, 7.53051, 9.46434, 1.19108, -1.38009, -0.598261, 2382.16, -2760.18, -1196.52, 1, -2382.16, 2750.37, 1196.52
1217, 5.5064, 5.47604, 7.76342, 0.361409, 0.073835, -0.795385, 722.818, 147.67, -1590.77, 1, -722.818, -157.48, 1590.77
1218, 1.19166, 6.30482, 1.60457, 0.215923, -0.226076, -1.45631, 431.845, -452.152, -2912.62, 1, -431.845, 442.342, 2912.62
1219, 8.05633, 1.31233, 9.23246, -4.4133, 3.00464, -4.88705, -8826.6, 6009.28, -9774.11, 1, 8826.6, -6019.09, 9774.11
1220, 4.1991, 0.722371, 8.17271, -6.02725, -1.53255, -10.2633, -12054.5, -3065.09, -20526.5, 1, 12054.5, 3055.28, 20526.5
1221, 8.00976, 0.993081, 0.907885, 0.321836, -0.225381, -0.291996, 643.671, -450.762, -583.991, 1, -643.671, 440.952, 583.991
1222, 7.9093, 9.40356, 6.03408, 66.072, 27.9901, 13.1846, 132144, 55980.2, 26369.2, 1, -132144, -55990, -26369.2
1223, 2.1375, 7.45135, 4.59608, 0.823442, -0.470477, 0.875955, 1646.88, -940.953, 1751.91, 1, -1646.88, 931.143, -1751.91
1224, 1.1124, 4.64135, 1.08752, -2.27591, 1.52868, 0.245217, -4551.81, 3057.36, 490.435, 1, 4551.81, -3067.17, -490.435
1225, 5.38295, 2.03382, 9.33508, 0.215383, 0.303681, 0.236466, 430.766, 607.363, 472.932, 1, -430.766, -617.173, -472.932
1226, 0.175822, 2.36083, 4.29466, -0.443717, 0.187463, 0.235785, -887.433, 374.925, 471.57, 1, 887.433, -384.735, -471.57
1227, 1.63338, 5.46282, 4.67049, 7.47839, 2.98534, 6.65638, 14956.8, 5970.67, 13312.8, 1, -14956.8, -5980.48, -13312.8
1228, 8.79687, 9.55278, 1.40777, 0.104583, 0.36372, -0.738567, 209.166, 727.44, -1477.13, 1, -209.166, -737.25, 1477.13
1229, 1.58164, 9.63026, 4.27217, 0.386668, -0.128537, -0.00623713, 773.337, -257.073, -12.4743, 1, -773.337, 247.263, 12.4743
1230, 2.40042, 6.02771, 0.541188, -1.97286, 2.10466, 1.5213, -3945.72, 4209.33, 3042.6, 1, 3945.72, -4219.14, -3042.6
1231, 0.900059, 3.77932, 0.686965, -39.9052, 121.975, -74.6097, -79810.4, 243950, -149219, 1, 79810.4, -243960, 149219
1232, 9.44189, 1.81997, 6.82991, -0.0595882, 0.0701707, -0.0874235, -119.176, 140.341, -174.847, 1, 119.176, -150.151, 174.847
1233, 0.76486, 6.91344, 1.50828, 7.81552, -22.477, -16.3217, 15631, -44954, -32643.5, 1, -15631, 44944.2, 32643.5
1234, 7.6617, 0.783433, 1.39873, -0.766856, 1.28072, -0.188194, -1533.71, 2561.43, -376.388, 1, 1533.71, -2571.24, 376.388
1235, 8.20939, 5.51684, 7.71702, -1.27307, -0.985628, 0.912563, -2546.14, -1971.26, 1825.13, 1, 2546.14, 1961.45, -1825.13
1236, 9.58568, 0.478078, 3.9046, 0.734826, 1.19699, -5.29658, 1469.65, 2393.99, -10593.2, 1, -1469.65, -2403.8, 10593.2
1237, 3.0958, 9.4306, 3.09594, -56.4406, -106.83, 115.825, -112881, -213660, 231650, 1, 112881, 213650, -231650
1238, 8.19182, 2.03202, 0.977763, 0.0338249, -0.865321, -1.37655, 67.6497, -1730.64, -2753.1, 1, -67.6497, 1720.83, 2753.1
1239, 5.40121, 2.477, 6.35038, -2.39178, 5.79668, 2.3912, -4783.56, 11593.4, 4782.4, 1, 4783.56, -11603.2, -4782.4
1240, 9.03084, 1.68821, 4.9014, -32.1611, 19.1746, -10.8153, -64322.1, 38349.2, -21630.6, 1, 64322.1, -38359, 21630.6
1241, 0.335015, 0.166018, 8.24043, -8.53229, -50.4173, 26.7855, -17064.6, -100835, 53571, 1, 17064.6, 100825, -53571
1242, 5.17091, 4.23416, 5.72696, -0.315109, 1.87156, -1.36113, -630.218, 3743.12, -2722.27, 1, 630.218, -3752.93, 2722.27
1243, 0.43335, 5.1158, 7.96777, -0.0661013, -0.0587911, -0.0866477, -132.203, -117.582, -173.295, 1, 132.203, 107.772, 173.295
1244, 8.34375, 3.2386, 9.41815, -52.022, -7.04751, 12.8825, -104044, -14095, 25765, 1, 104044, 14085.2, -25765
1245, 2.80185, 6.61978, 8.81501, -0.852601, -2.88397, 5.69869, -1705.2, -5767.94, 11397.4, 1, 1705.2, 5758.13, -11397.4
1246, 1.41686, 5.87448, 3.58979, -10.0663, 6.43202, -5.00237, -20132.6, 12864, -10004.7, 1, 20132.6, -12873.9, 10004.7
1247, 4.54789, 7.90093, 0.355927, -0.00140706, -0.327597, -0.344139, -2.81411, -655.194, -688.279, 1, 2.81411, 645.384, 688.279
1248, 9.282, 6.69274, 3.19148, -0.270213, -0.113848, -0.926288, -540.425, -227.696, -1852.58, 1, 540.425, 217.886, 1852.58
1249, 5.64465, 8.34095, 0.90815, 8705.18, -8209.12, 5993.07, 1.74104e+07, -1.64182e+07, 1.19861e+07, 1, -1.74104e+07, 1.64182e+07, -1.19861e+07
1250, 5.29438, 3.27704, 9.60135, -19.6521, -42.0765, -16.1265, -39304.3, -84152.9, -32252.9, 1, 39304.3, 84143.1, 32252.9
1251, 3.97699, 9.61592, 7.9193, -20.137, 35.2744, -25.9173, -40274, 70548.7, -51834.6, 1, 40274, -70558.5, 51834.6
1252, 7.65183, 5.1334, 6.52103, 9.17504, -0.444302, -2.80327, 18350.1, -888.603, -5606.54, 1, -18350.1, 878.793, 5606.54
1253, 7.35719, 8.0385, 5.41373, -3.16532, -1.26268, 4.09136, -6330.63, -2525.35, 8182.71, 1, 6330.63, 2515.54, -8182.71
1254, 3.20525, 5.88979, 8.00136, 0.120352, -0.122467, -0.0445344, 240.704, -244.934, -89.0688, 1, -240.704, 235.124, 89.0688
1255, 8.35407, 5.2496, 4.88948, -0.578498, -0.817412, 0.779596, -1157, -1634.82, 1559.19, 1, 1157, 1625.01, -1559.19
1256, 7.64506, 1.61736, 8.10706, -83.2278, 38.4746, 175.285, -166456, 76949.3, 350570, 1, 166456, -76959.1, -350570
1257, 1.15042, 3.23391, 3.05696, 0.450094, -0.077271, -0.0103094, 900.188, -154.542, -20.6188, 1, -900.188, 144.732, 20.6188
1258, 6.20576, 7.10972, 9.38033, 84.1795, -37.0133, -20.8675, 168359, -74026.6, -41735.1, 1, -168359, 74016.8, 41735.1
1259, 2.38918, 4.07153, 5.86407, 1.05393, -2.10745, 2.62389, 2107.85, -4214.9, 5247.78, 1, -2107.85, 4205.09, -5247.78
1260, 4.95538, 2.87789, 9.17226, -5.57749, -9.89656, -9.02717, -11155, -19793.1, -18054.3, 1, 11155, 19783.3, 18054.3
1261, 8.41615, 2.3096, 7.7718, -1.76574, 0.994529, -1.88498, -3531.49, 1989.06, -3769.96, 1, 3531.49, -1998.87, 3769.96
1262, 4.92319, 0.0174104, 5.84833, 8.32294, 4.9165, -4.39975, 16645.9, 9832.99, -8799.5, 1, -16645.9, -9842.8, 8799.5
1263, 7.24904, 3.29532, 9.02322, 3.08409, -0.803509, -3.50518, 6168.17, -1607.02, -7010.36, 1, -6168.17, 1597.21, 7010.36
1264, 8.74534, 0.354493, 6.89615, 5.66613, 3.88341, -1.79218, 11332.3, 7766.83, -3584.36, 1, -11332.3, -7776.64, 3584.36
1265, 8.23086, 1.66978, 3.36314, -0.316416, 0.589879, 0.089236, -632.833, 1179.76, 178.472, 1, 632.833, -1189.57, -178.472
1266, 2.9078, 9.22563, 6.8301, 203.533, -360.368, 423.929, 407067, -720736, 847859, 1, -407067, 720726, -847859
1267, 0.949248, 1.73731, 7.31138, 17.3803, -23.8194, -6.76001, 34760.6, -47638.9, -13520, 1, -34760.6, 47629, 13520
1268, 8.40976, 2.56262, 1.25178, 1.23972, 0.961664, 0.865325, 2479.43, 1923.33, 1730.65, 1, -2479.43, -1933.14, -1730.65
1269, 8.19704, 1.85794, 8.54049, 3.78326, 2.16585, 3.51109, 7566.51, 4331.71, 7022.17, 1, -7566.51, -4341.52, -7022.17
1270, 0.983429, 8.95786, 6.95837, -2.56009, -1.47645, 10.4693, -5120.19, -2952.89, 20938.6, 1, 5120.19, 2943.08, -20938.6
1271, 9.0719, 7.21145, 6.60541, -0.0145761, 0.0410455, 0.0511485, -29.1522, 82.0909, 102.297, 1, 29.1522, -91.9009, -102.297
1272, 1.09162, 0.586279, 2.91018, 0.435338, 0.331641, -0.415794, 870.677, 663.281, -831.588, 1, -870.677, -673.091, 831.588
1273, 8.76071, 2.28625, 0.808959, -2.59858, -2.64798, 8.74026, -5197.16, -5295.97, 17480.5, 1, 5197.16, 5286.16, -17480.5
1274, 6.02806, 0.93303, 4.87732, 29.8813, 5.30076, -21.47, 59762.6, 10601.5, -42940.1, 1, -59762.6, -10611.3, 42940.1
1275, 7.91321, 3.23202, 5.88883, 3.25213, -58.0689, 9.96251, 6504.26, -116138, 19925, 1, -6504.26, 116128, -19925
1276, 2.14353, 7.81734, 3.87265, 6.14927, -6.94209, 15.1727, 12298.5, -13884.2, 30345.3, 1, -12298.5, 13874.4, -30345.3
1277, 5.41292, 6.05144, 0.509536, 125.168, -187.622, -87.37, 250336, -375245, -174740, 1, -250336, 375235, 174740
1278, 9.05329, 8.64057, 4.88139, 0.318334, 0.795115, 0.796635, 636.669, 1590.23, 1593.27, 1, -636.669, -1600.04, -1593.27
1279, 1.06808, 6.50588, 3.34719, -376.151, 1218.3, -834.831, -752302, 2.4366e+06, -1.66966e+06, 1, 752302, -2.43661e+06, 1.66966e+06
1280, 5.41683, 4.55603, 0.184698, 0.2451, -1.81507, -5.25934, 490.201, -3630.15, -10518.7, 1, -490.201, 3620.34, 10518.7
1281, 2.62629, 1.01639, 6.89397, -6.71987, -4.61167, -14.9986, -13439.7, -9223.34, -29997.2, 1, 13439.7, 9213.53, 29997.2
1282, 6.02517, 9.12771, 8.39812, -21.662, 23.9967, 19.4662, -43324, 47993.5, 38932.5, 1, 43324, -48003.3, -38932.5
1283, 5.37395, 7.9916, 5.40316, 29.1908, -5.27731, 27.5346, 58381.7, -10554.6, 55069.2, 1, -58381.7, 10544.8, -55069.2
1284, 7.66648, 2.07825, 2.91595, -0.157616, 0.136859, 0.794267, -315.232, 273.717, 1588.53, 1, 315.232, -283.527, -1588.53
1285, 8.90526, 8.04458, 4.43725, -0.717301, 0.962198, -2.60146, -1434.6, 1924.4, -5202.92, 1, 1434.6, -1934.21, 5202.92
1286, 9.04247, 0.0244647, 4.65859, -0.0287497, -0.129647, -0.00399035, -57.4994, -259.293, -7.98069, 1, 57.4994, 249.483, 7.98069
1287, 0.112234, 8.03279, 5.46355, -1.54441, -0.0949504, 1.68202, -3088.82, -189.901, 3364.03, 1, 3088.82, 180.091, -3364.03
1288, 5.56483, 9.61658, 0.484609, 924.584, 5054.77, 2786.11, 1.84917e+06, 1.01095e+07, 5.57222e+06, 1, -1.84917e+06, -1.01095e+07, -5.57222e+06
1289, 8.66519, 5.70053, 7.50582, 0.378866, 2.44966, -1.95919, 757.732, 4899.31, -3918.38, 1, -757.732, -4909.12, 3918.38
1290, 6.04287, 9.36791, 4.11743, 0.120061, -0.544236, -0.0433374, 240.122, -1088.47, -86.6749, 1, -240.122, 1078.66, 86.6749
1291, 8.57662, 3.47518, 7.63356, 0.123764, -0.372826, -0.0309047, 247.529, -745.652, -61.8093, 1, -247.529, 735.842, 61.8093
1292, 5.57108, 6.99587, 5.21156, 103.236, 51.9429, -88.6852, 206473, 103886, -177370, 1, -206473, -103896, 177370
1293, 2.56211, 6.35018, 3.11607, 1.51708, -1.05974, -4.52776, 3034.16, -2119.47, -9055.51, 1, -3034.16, 2109.66, 9055.51
1294, 8.02842, 1.77146, 2.00728, 4.93182, 6.6306, -9.49382, 9863.64, 13261.2, -18987.6, 1, -9863.64, -13271, 18987.6
1295, 2.30475, 8.45628, 8.89284, 0.013834, -0.334594, 0.680411, 27.6681, -669.187, 1360.82, 1, -27.6681, 659.377, -1360.82
1296, 7.90761, 3.95726, 1.46062, 29.13, 55.3795, -217.997, 58260, 110759, -435995, 1, -58260, -110769, 435995
1297, 2.04081, 5.02554, 5.11679, -5.18253, 6.37953, 0.416982, -10365.1, 12759.1, 833.964, 1, 10365.1, -12768.9, -833.964
1298, 0.974227, 9.0552, 9.62345, 1.4384, -6.10937, -2.95543, 2876.8, -12218.7, -5910.85, 1, -2876.8, 12208.9, 5910.85
1299, 5.82687, 8.6061, 3.42611, 12.9585, 16.4073, -8.26511, 25917, 32814.5, -16530.2, 1, -25917, -32824.3, 16530.2
1300, 9.59937, 5.82684, 8.10525, 384.368, 624.885, -98.6814, 768735, 1.24977e+06, -197363, 1, -768735, -1.24978e+06, 197363
1301, 4.88868, 8.00035, 8.14406, 0.30774, -8.8585, 2.19418, 615.48, -17717, 4388.36, 1, -615.48, 17707.2, -4388.36
1302, 9.50916, 9.88288, 6.36384, -0.0216755, 0.0620016, 0.0550173, -43.3509, 124.003, 110.035, 1, 43.3509, -133.813, -110.035
1303, 6.03243, 4.55788, 4.48077, -401.57, 50.4109, 141.257, -803139, 100822, 282513, 1, 803139, -100832, -282513
1304, 2.68524, 0.0336487, 9.00274, 0.0501129, -0.776436, 1.35672, 100.226, -1552.87, 2713.44, 1, -100.226, 1543.06, -2713.44
1305, 8.05675, 8.85117, 3.18556, 1.93764, 3.31667, -2.37659, 3875.27, 6633.34, -4753.18, 1, -3875.27, -6643.15, 4753.18
1306, 3.88801, 0.584414, 1.47497, 0.279266, -0.401282, 0.584496, 558.532, -802.565, 1168.99, 1, -558.532, 792.755, -1168.99
1307, 4.09491, 2.82726, 8.79062, -0.00631753, -1.18214, -0.457953, -12.6351, -2364.28, -915.907, 1, 12.6351, 2354.47, 915.907
1308, 4.06218, 2.31068, 2.22045, -0.277953, -0.0524318, 0.0255779, -555.905, -104.864, 51.1558, 1, 555.905, 95.0536, -51.1558
1309, 7.69993, 8.13704, 0.707242, -0.947872, -0.365429, 0.230413, -1895.74, -730.857, 460.825, 1, 1895.74, 721.047, -460.825
1310, 0.853865, 3.80653, 2.64506, -0.0182098, 0.193385, -0.0876861, -36.4195, 386.769, -175.372, 1, 36.4195, -396.579, 175.372
1311, 8.11459, 4.08284, 5.34919, -0.148653, 1.08405, -0.779534, -297.306, 2168.1, -1559.07, 1, 297.306, -2177.91, 1559.07
1312, 9.31134, 5.90095, 6.62899, -0.159336, -9.72135, 11.273, -318.672, -19442.7, 22546, 1, 318.672, 19432.9, -22546
1313, 1.71995, 6.06442, 7.46661, 7.98989, 12.9953, -3.96026, 15979.8, 25990.6, -7920.52, 1, -15979.8, -26000.4, 7920.52
1314, 9.02693, 5.15361, 5.87096, 0.12419, -0.0757215, -0.0337837, 248.38, -151.443, -67.5674, 1, -248.38, 141.633, 67.5674
1315, 6.05706, 8.31752, 7.3648, -0.122656, -0.0723351, -0.338964, -245.312, -144.67, -677.927, 1, 245.312, 134.86, 677.927
1316, 2.04907, 9.07472, 8.48884, -4.46024, 0.0510648, 5.75968, -8920.48, 102.13, 11519.4, 1, 8920.48, -111.94, -11519.4
1317, 8.6561, 5.03532, 1.96357, -3.57732, -5.81435, -6.30265, -7154.65, -11628.7, -12605.3, 1, 7154.65, 11618.9, 12605.3
1318, 0.94427, 9.13526, 0.0198845, 13.0337, -166.74, -71.6411, 26067.5, -333481, -143282, 1, -26067.5, 333471, 143282
1319, 3.05027, 3.0753, 9.55094, 1.21752, 0.173212, -0.0514095, 2435.04, 346.424, -102.819, 1, -2435.04, -356.234, 102.819
1320, 8.90451, 6.71708, 4.56411, -1.82688, 0.142636, -0.0298945, -3653.76, 285.272, -59.789, 1, 3653.76, -295.082, 59.789
1321, 5.74152, 5.17869, 0.793799, -21.8992, 1.24806, 0.604174, -43798.4, 2496.12, 1208.35, 1, 43798.4, -2505.93, -1208.35
1322, 0.8733, 5.69162, 5.30026, -0.3362, 1.63144, -1.35031, -672.4, 3262.88, -2700.62, 1, 672.4, -3272.69, 2700.62
1323, 1.38554, 0.57242, 6.00681, -2.20986, 0.335168, -0.650878, -4419.73, 670.337, -1301.76, 1, 4419.73, -680.147, 1301.76
1324, 3.31109, 8.0162, 7.81554, 4.85157, 3.67161, -14.5811, 9703.14, 7343.23, -29162.2, 1, -9703.14, -7353.04, 29162.2
1325, 6.59459, 5.15895, 0.957053, 2.04543, 2.18165, -0.445299, 4090.86, 4363.29, -890.599, 1, -4090.86, -4373.1, 890.599
1326, 7.26912, 2.89534, 0.658853, 3.78511, 88.5449, -44.9958, 7570.23, 177090, -89991.5, 1, -7570.23, -177100, 89991.5
1327, 2.12646, 6.0074, 7.80314, 2.78819, 0.455691, 0.940251, 5576.39, 911.382, 1880.5, 1, -5576.39, -921.192, -1880.5
1328, 6.48674, 0.0757082, 0.127544, 16.4439, -1.45206, -0.208273, 32887.9, -2904.13, -416.545, 1, -32887.9, 2894.32, 416.545
1329, 8.54766, 0.333916, 6.06119, -4.00827, 20.5823, 35.1914, -8016.54, 41164.6, 70382.9, 1, 8016.54, -41174.4, -70382.9
1330, 3.69448, 3.47137, 7.1193, -1.94307, -1.2494, -0.772193, -3886.13, -2498.8, -1544.39, 1, 3886.13, 2488.99, 1544.39
1331, 8.45527, 3.12771, 1.00311, 1.61625, -1.48063, 0.915138, 3232.5, -2961.27, 1830.28, 1, -3232.5, 2951.46, -1830.28
1332, 9.95889, 1.31031, 0.547428, 1.07894, 1.29974, -0.0756986, 2157.89, 2599.48, -151.397, 1, -2157.89, -2609.29, 151.397
1333, 2.46565, 0.671492, 6.83378, -0.0541216, -2.24084, 8.09594, -108.243, -4481.68, 16191.9, 1, 108.243, 4471.87, -16191.9
1334, 3.74789, 3.69756, 7.48653, -2.04023, 1.3279, 3.91884, -4080.45, 2655.79, 7837.68, 1, 4080.45, -2665.6, -7837.68
1335, 5.16142, 9.18775, 4.22171, 1.15531, -0.293614, 1.59401, 2310.62, -587.229, 3188.03, 1, -2310.62, 577.419, -3188.03
1336, 7.39332, 9.57413, 9.49748, 1.61691, 0.48069, 0.785783, 3233.81, 961.38, 1571.57, 1, -3233.81, -971.19, -1571.57
1337, 8.60796, 5.22068, 7.72345, -0.555587, 1.53687, -2.27274, -1111.17, 3073.73, -4545.47, 1, 1111.17, -3083.54, 4545.47
1338, 7.3424, 5.42206, 9.00378, -0.238216, 0.577716, 0.366269, -476.431, 1155.43, 732.539, 1, 476.431, -1165.24, -732.539
1339, 3.29374, 5.92416, 6.2151, -30.0127, -33.751, 26.9578, -60025.3, -67502.1, 53915.7, 1, 60025.3, 67492.3, -53915.7
1340, 2.45477, 8.00018, 6.8489, 0.11424, -0.0223179, -0.2482, 228.479, -44.6357, -496.399, 1, -228.479, 34.8257, 496.399
1341, 4.84598, 4.8587, 1.69705, -0.182412, 0.775943, 0.700971, -364.824, 1551.89, 1401.94, 1, 364.824, -1561.7, -1401.94
1342, 7.81071, 7.96037, 4.79582, -642.541, 1160.32, 893.116, -1.28508e+06, 2.32064e+06, 1.78623e+06, 1, 1.28508e+06, -2.32065e+06, -1.78623e+06
1343, 4.25447, 7.7967, 9.26038, 0.776471, -0.48649, -0.706039, 1552.94, -972.98, -1412.08, 1, -1552.94, 963.17, 1412.08
1344, 1.26927, 3.77011, 2.09239, -3.75505, 4.89985, 0.706782, -7510.09, 9799.71, 1413.56, 1, 7510.09, -9809.52, -1413.56
1345, 4.33568, 6.66024, 6.11234, -268.817, 254.949, -299.16, -537635, 509897, -598321, 1, 537635, -509907, 598321
1346, 9.37258, 6.25114, 6.41526, -0.907181, 6.98789, -3.59691, -1814.36, 13975.8, -7193.82, 1, 1814.36, -13985.6, 7193.82
1347, 2.90323, 5.35991, 1.4719, -1.64808, -1.99486, 0.816851, -3296.16, -3989.72, 1633.7, 1, 3296.16, 3979.91, -1633.7
1348, 6.32423, 7.43025, 7.44503, -12.8873, 38.2861, 147.035, -25774.6, 76572.1, 294070, 1, 25774.6, -76581.9, -294070
1349, 8.44844, 2.60619, 2.80039, 0.0494105, 0.0437971, 0.00582255, 98.821, 87.5942, 11.6451, 1, -98.821, -97.4042, -11.6451
1350, 6.14922, 1.46055, 2.46831, 0.0790175, 0.0811912, -0.00536757, 158.035, 162.382, -10.7351, 1, -158.035, -172.192, 10.7351
1351, 9.02153, 5.11176, 2.26767, 7.45311, -3.79803, 4.94974, 14906.2, -7596.06, 9899.47, 1, -14906.2, 7586.25, -9899.47
1352, 1.12508, 4.36869, 0.537382, -0.734605, -0.858475, -2.23888, -1469.21, -1716.95, -4477.76, 1, 1469.21, 1707.14, 4477.76
1353, 1.66853, 4.18108, 5.44464, -15.3603, -13.2482, 4.85601, -30720.6, -26496.5, 9712.02, 1, 30720.6, 26486.7, -9712.02
1354, 3.34156, 0.979855, 9.085, -0.223498, -0.0301511, 0.347259, -446.996, -60.3021, 694.518, 1, 446.996, 50.4921, -694.518
1355, 2.80596, 7.84355, 9.26965, 0.764819, 0.866063, -0.458914, 1529.64, 1732.13, -917.829, 1, -1529.64, -1741.94, 917.829
1356, 5.86132, 6.70807, 5.41304, 43.8872, -30.9082, -3.15776, 87774.3, -61816.4, -6315.52, 1, -87774.3, 61806.6, 6315.52
1357, 2.51783, 4.92809, 5.27925, 8.16258, 1.59446, 5.2229, 16325.2, 3188.93, 10445.8, 1, -16325.2, -3198.74, -10445.8
1358, 2.27689, 6.57986, 5.93746, -1.57277, 2.32956, -3.81053, -3145.54, 4659.12, -7621.05, 1, 3145.54, -4668.93, 7621.05
1359, 0.0662801, 4.17392, 3.66404, -0.0220752, -0.0271728, -0.00272006, -44.1505, -54.3457, -5.44013, 1, 44.1505, 44.5357, 5.44013
1360, 9.03262, 3.42573, 9.60488, -319.022, 373.102, -421.875, -638044, 746204, -843750, 1, 638044, -746214, 843750
1361, 5.82919, 8.95631, 9.37831, 0.235242, 0.0883617, 0.0321285, 470.484, 176.723, 64.257, 1, -470.484, -186.533, -64.257
1362, 0.943436, 9.05168, 3.00229, 0.284092, 0.243669, 0.423367, 568.184, 487.339, 846.733, 1, -568.184, -497.149, -846.733
1363, 9.99262, 4.38269, 1.0927, 0.0156821, -0.040871, 0.0032346, 31.3643, -81.7419, 6.4692, 1, -31.3643, 71.9319, -6.4692
1364, 9.97708, 8.96353, 5.80428, 0.942601, 0.187149, 0.185219, 1885.2, 374.299, 370.437, 1, -1885.2, -384.109, -370.437
1365, 0.391962, 2.56719, 3.0414, -0.0815712, -0.0491363, -0.0355608, -163.142, -98.2725, -71.1216, 1, 163.142, 88.4625, 71.1216
1366, 2.16801, 1.84464, 5.70139, 94.9636, 1042.18, -17.291, 189927, 2.08435e+06, -34582.1, 1, -189927, -2.08436e+06, 34582.1
1367, 0.014859, 1.12524, 3.00782, -0.27854, -0.274831, -0.0903433, -557.08, -549.662, -180.687, 1, 557.08, 539.852, 180.687
1368, 5.85636, 3.59219, 2.99058, 0.62498, 0.210736, -1.63277, 1249.96, 421.472, -3265.54, 1, -1249.96, -431.282, 3265.54
1369, 2.34387, 3.13787, 8.63553, 0.597963, -2.3359, 2.21097, 1195.93, -4671.81, 4421.94, 1, -1195.93, 4662, -4421.94
1370, 4.18227, 0.70263, 8.67999, -35.1038, -8.80344, -12.7668, -70207.6, -17606.9, -25533.5, 1, 70207.6, 17597.1, 25533.5
1371, 4.04877, 9.35421, 2.31758, -0.82186, -3.9229, -0.971547, -1643.72, -7845.81, -1943.09, 1, 1643.72, 7836, 1943.09
1372, 0.563323, 1.6274, 7.91414, -0.711315, 1.13501, 1.13423, -1422.63, 2270.02, 2268.45, 1, 1422.63, -2279.83, -2268.45
1373, 7.75406, 9.88951, 3.09733, -4.45395, -0.166774, -7.58929, -8907.9, -333.549, -15178.6, 1, 8907.9, 323.739, 15178.6
1374, 6.40287, 0.0399222, 8.7166, -19.6413, -11.0609, 20.2185, -39282.5, -22121.8, 40436.9, 1, 39282.5, 22112, -40436.9
1375, 1.6275, 5.8208, 2.67547, 0.46359, -0.586822, -0.527615, 927.179, -1173.64, -1055.23, 1, -927.179, 1163.83, 1055.23
1376, 5.71288, 6.66162, 6.63654, -5.97094, 4.25941, -1.01614, -11941.9, 8518.81, -2032.27, 1, 11941.9, -8528.62, 2032.27
1377, 9.88467, 7.69911, 4.37931, 1.46716, 5.21252, -2.5309, 2934.33, 10425, -5061.81, 1, -2934.33, -10434.9, 5061.81
1378, 6.8237, 4.71265, 9.70433, 3.58176, -1.94041, -0.481756, 7163.52, -3880.82, -963.513, 1, -7163.52, 3871.01, 963.513
1379, 9.15977, 0.109402, 5.87088, 4.85989, -1.37859, -4.93394, 9719.78, -2757.19, -9867.88, 1, -9719.78, 2747.38, 9867.88
1380, 4.41225, 4.14444, 7.06294, 0.513927, 1.59315, -1.55368, 1027.85, 3186.3, -3107.36, 1, -1027.85, -3196.11, 3107.36
1381, 3.73007, 8.46063, 2.60984, -2.21209, -11.842, 39.686, -4424.19, -23684, 79371.9, 1, 4424.19, 23674.1, -79371.9
1382, 3.62202, 6.79808, 1.5987, 5.09467, 1.58287, -0.112554, 10189.3, 3165.74, -225.108, 1, -10189.3, -3175.55, 225.108
1383, 0.722945, 7.68455, 7.26183, -0.839263, 1.09656, -0.415173, -1678.53, 2193.11, -830.345, 1, 1678.53, -2202.92, 830.345
1384, 5.72548, 6.01001, 9.04666, -87.5903, -484.568, -303.124, -175181, -969136, -606248, 1, 175181, 969126, 606248
1385, 1.91907, 7.87502, 3.64575, -24.6557, 7.14873, -18.3996, -49311.4, 14297.5, -36799.2, 1, 49311.4, -14307.3, 36799.2
1386, 8.21949, 8.55769, 0.0133278, -17.7159, -10.2416, -114.496, -35431.8, -20483.1, -228992, 1, 35431.8, 20473.3, 228992
1387, 6.45854, 5.97201, 6.87768, -32.4792, -7.85241, -12.2824, -64958.4, -15704.8, -24564.8, 1, 64958.4, 15695, 24564.8
1388, 0.00450986, 2.54343, 7.73893, -1.17803, 1.17034, 3.68644, -2356.06, 2340.67, 7372.87, 1, 2356.06, -2350.48, -7372.87
1389, 8.65297, 3.27411, 9.03947, -372.442, -441.108, -570.319, -744884, -882216, -1.14064e+06, 1, 744884, 882206, 1.14064e+06
1390, 0.111596, 8.55802, 0.301287, -0.0980097, -0.0950371, -0.00602806, -196.019, -190.074, -12.0561, 1, 196.019, 180.264, 12.0561
1391, 6.79908, 5.73504, 6.36762, -0.964345, -3.82605, 0.599277, -1928.69, -7652.09, 1198.55, 1, 1928.69, 7642.28, -1198.55
1392, 2.4636, 1.72619, 5.56618, 276.35, -7.45293, -116.171, 552700, -14905.9, -232343, 1, -552700, 14896, 232343
1393, 9.02721, 6.24605, 6.26457, -4.62948, 6.12576, -4.41978, -9258.96, 12251.5, -8839.56, 1, 9258.96, -12261.3, 8839.56
1394, 7.95894, 0.167663, 8.38705, -52.7096, -10.1329, -181.431, -105419, -20265.9, -362863, 1, 105419, 20256.1, 362863
1395, 4.69304, 6.73757, 7.35977, 0.0999707, -0.200951, -0.261516, 199.941, -401.902, -523.032, 1, -199.941, 392.092, 523.032
1396, 7.29279, 0.692664, 4.9288, 0.292796, -0.170991, 0.174671, 585.592, -341.981, 349.342, 1, -585.592, 332.171, -349.342
1397, 6.26456, 0.254686, 7.67633, -0.449587, 0.0138818, -0.482688, -899.175, 27.7636, -965.376, 1, 899.175, -37.5736, 965.376
1398, 8.39224, 0.812426, 8.89394, 1.00061, -1.46932, -1.04267, 2001.22, -2938.64, -2085.34, 1, -2001.22, 2928.83, 2085.34
